TransactionID,CustID,Date,Employee,ProductID,ProductName,VendorID,ProductVendor,UnitPrice,Quantity,Subtotal,Tax(8%),OrderTotal,Month,Year,Weekday
10735,32,2024-11-10,Michael Suyama,77,original frankfurter grne soe,12,plutzer lebensmittelgromrkte ag,13.0,2,26.0,2.08,28.08,11,2024,Sunday
10747,74,2024-11-19,Michael Suyama,31,gorgonzola telino,14,formaggi fortini s.r.l.,12.5,8,100.0,8.0,108.0,11,2024,Tuesday
10747,74,2024-11-19,Michael Suyama,63,vegie-spread,7,"pavlova, ltd.",43.9,9,395.1,31.61,426.71,11,2024,Tuesday
10754,2,2024-11-25,Michael Suyama,40,boston crab meat,19,new england seafood cannery,18.4,3,55.2,4.42,59.62,11,2024,Monday
10757,17,2024-11-27,Michael Suyama,59,raclette courdavault,28,gai pturage,55.0,7,385.0,30.8,415.8,11,2024,Wednesday
10757,17,2024-11-27,Michael Suyama,64,wimmers gute semmelkndel,12,plutzer lebensmittelgromrkte ag,33.25,24,798.0,63.84,861.84,11,2024,Wednesday
10764,1,2024-12-03,Michael Suyama,3,aniseed syrup,1,exotic liquids,10.0,20,200.0,16.0,216.0,12,2024,Tuesday
10790,43,2024-12-22,Michael Suyama,7,uncle bob's organic dried pears,3,grandma kelly's homestead,30.0,3,90.0,7.2,97.2,12,2024,Sunday
10790,43,2024-12-22,Michael Suyama,56,gnocchi di nonna alice,26,pasta buttini s.r.l.,38.0,20,760.0,60.8,820.8,12,2024,Sunday
10791,19,2024-12-23,Michael Suyama,29,thringer rostbratwurst,12,plutzer lebensmittelgromrkte ag,123.79,14,1733.06,138.64,1871.7,12,2024,Monday
10791,19,2024-12-23,Michael Suyama,41,jack's new england clam chowder,19,new england seafood cannery,9.65,20,193.0,15.44,208.44,12,2024,Monday
10794,33,2024-12-24,Michael Suyama,14,tofu,6,mayumi's,23.25,15,348.75,27.9,376.65,12,2024,Tuesday
10794,33,2024-12-24,Michael Suyama,54,tourtire,25,ma maison,7.45,6,44.7,3.58,48.28,12,2024,Tuesday
10804,14,2024-12-30,Michael Suyama,28,rssle sauerkraut,12,plutzer lebensmittelgromrkte ag,45.6,24,1094.4,87.55,1181.95,12,2024,Monday
10804,14,2024-12-30,Michael Suyama,49,maxilaku,23,karkki oy,20.0,4,80.0,6.4,86.4,12,2024,Monday
10822,88,2025-01-08,Michael Suyama,62,tarte au sucre,29,forts d'rables,49.3,3,147.9,11.83,159.73,1,2025,Wednesday
10822,88,2025-01-08,Michael Suyama,70,outback lager,7,"pavlova, ltd.",15.0,6,90.0,7.2,97.2,1,2025,Wednesday
10826,65,2025-01-12,Michael Suyama,57,ravioli angelo,26,pasta buttini s.r.l.,19.5,15,292.5,23.4,315.9,1,2025,Sunday
10833,26,2025-01-15,Michael Suyama,7,uncle bob's organic dried pears,3,grandma kelly's homestead,30.0,20,600.0,48.0,648.0,1,2025,Wednesday
10833,26,2025-01-15,Michael Suyama,31,gorgonzola telino,14,formaggi fortini s.r.l.,12.5,9,112.5,9.0,121.5,1,2025,Wednesday
10833,26,2025-01-15,Michael Suyama,53,perth pasties,24,"g'day, mate",32.8,9,295.2,23.62,318.82,1,2025,Wednesday
10867,37,2025-02-03,Michael Suyama,53,perth pasties,24,"g'day, mate",32.8,3,98.4,7.87,106.27,2,2025,Monday
10885,63,2025-02-12,Michael Suyama,2,chang,1,exotic liquids,19.0,20,380.0,30.4,410.4,2,2025,Wednesday
10885,63,2025-02-12,Michael Suyama,24,guaran fantstica,10,refrescos americanas ltda,4.5,12,54.0,4.32,58.32,2,2025,Wednesday
10907,75,2025-02-25,Michael Suyama,75,rhnbru klosterbier,12,plutzer lebensmittelgromrkte ag,7.75,14,108.5,8.68,117.18,2,2025,Tuesday
10929,19,2025-03-05,Michael Suyama,77,original frankfurter grne soe,12,plutzer lebensmittelgromrkte ag,13.0,15,195.0,15.6,210.6,3,2025,Wednesday
10933,23,2025-03-06,Michael Suyama,53,perth pasties,24,"g'day, mate",32.8,2,65.6,5.25,70.85,3,2025,Thursday
10944,58,2025-03-12,Michael Suyama,11,queso cabrales,5,cooperativa de quesos 'las cabras',21.0,5,105.0,8.4,113.4,3,2025,Wednesday
10944,58,2025-03-12,Michael Suyama,44,gula malacca,20,leka trading,19.45,18,350.1,28.01,378.11,3,2025,Wednesday
10944,58,2025-03-12,Michael Suyama,56,gnocchi di nonna alice,26,pasta buttini s.r.l.,38.0,18,684.0,54.72,738.72,3,2025,Wednesday
10956,82,2025-03-17,Michael Suyama,21,sir rodney's scones,8,"specialty biscuits, ltd.",10.0,12,120.0,9.6,129.6,3,2025,Monday
10956,82,2025-03-17,Michael Suyama,47,zaanse koeken,22,zaanse snoepfabriek,9.5,14,133.0,10.64,143.64,3,2025,Monday
10956,82,2025-03-17,Michael Suyama,51,manjimup dried apples,24,"g'day, mate",53.0,8,424.0,33.92,457.92,3,2025,Monday
10959,43,2025-03-18,Michael Suyama,75,rhnbru klosterbier,12,plutzer lebensmittelgromrkte ag,7.75,20,155.0,12.4,167.4,3,2025,Tuesday
10965,41,2025-03-20,Michael Suyama,51,manjimup dried apples,24,"g'day, mate",53.0,16,848.0,67.84,915.84,3,2025,Thursday
10973,78,2025-03-24,Michael Suyama,26,gumbr gummibrchen,11,heli swaren gmbh & co. kg,31.23,5,156.15,12.49,168.64,3,2025,Monday
10973,78,2025-03-24,Michael Suyama,41,jack's new england clam chowder,19,new england seafood cannery,9.65,6,57.9,4.63,62.53,3,2025,Monday
10973,78,2025-03-24,Michael Suyama,75,rhnbru klosterbier,12,plutzer lebensmittelgromrkte ag,7.75,10,77.5,6.2,83.7,3,2025,Monday
10999,26,2025-04-03,Michael Suyama,41,jack's new england clam chowder,19,new england seafood cannery,9.65,20,193.0,15.44,208.44,4,2025,Thursday
10999,26,2025-04-03,Michael Suyama,51,manjimup dried apples,24,"g'day, mate",53.0,15,795.0,63.6,858.6,4,2025,Thursday
10999,26,2025-04-03,Michael Suyama,77,original frankfurter grne soe,12,plutzer lebensmittelgromrkte ag,13.0,21,273.0,21.84,294.84,4,2025,Thursday
11019,55,2025-04-13,Michael Suyama,46,spegesild,21,lyngbysild,12.0,3,36.0,2.88,38.88,4,2025,Sunday
11019,55,2025-04-13,Michael Suyama,49,maxilaku,23,karkki oy,20.0,2,40.0,3.2,43.2,4,2025,Sunday
11025,71,2025-04-15,Michael Suyama,1,chai,1,exotic liquids,18.0,10,180.0,14.4,194.4,4,2025,Tuesday
11025,71,2025-04-15,Michael Suyama,13,konbu,6,mayumi's,6.0,20,120.0,9.6,129.6,4,2025,Tuesday
11031,17,2025-04-17,Michael Suyama,24,guaran fantstica,10,refrescos americanas ltda,4.5,21,94.5,7.56,102.06,4,2025,Thursday
11031,17,2025-04-17,Michael Suyama,64,wimmers gute semmelkndel,12,plutzer lebensmittelgromrkte ag,33.25,20,665.0,53.2,718.2,4,2025,Thursday
11031,17,2025-04-17,Michael Suyama,71,flotemysost,15,norske meierier,21.5,16,344.0,27.52,371.52,4,2025,Thursday
11045,58,2025-04-23,Michael Suyama,33,geitost,15,norske meierier,2.5,15,37.5,3.0,40.5,4,2025,Wednesday
11045,58,2025-04-23,Michael Suyama,51,manjimup dried apples,24,"g'day, mate",53.0,24,1272.0,101.76,1373.76,4,2025,Wednesday
10289,62,2023-08-26,Robert King,64,wimmers gute semmelkndel,12,plutzer lebensmittelgromrkte ag,26.6,9,239.4,19.15,258.55,8,2023,Saturday
10303,51,2023-09-11,Robert King,68,scottish longbreads,8,"specialty biscuits, ltd.",10.0,15,150.0,12.0,162.0,9,2023,Monday
10308,83,2023-09-18,Robert King,69,gudbrandsdalsost,15,norske meierier,28.8,1,28.8,2.3,31.1,9,2023,Monday
10308,83,2023-09-18,Robert King,70,outback lager,7,"pavlova, ltd.",12.0,5,60.0,4.8,64.8,9,2023,Monday
10319,4,2023-10-02,Robert King,17,alice mutton,7,"pavlova, ltd.",31.2,8,249.6,19.97,269.57,10,2023,Monday
10319,4,2023-10-02,Robert King,28,rssle sauerkraut,12,plutzer lebensmittelgromrkte ag,36.4,14,509.6,40.77,550.37,10,2023,Monday
10322,61,2023-10-04,Robert King,52,filo mix,24,"g'day, mate",5.6,20,112.0,8.96,120.96,10,2023,Wednesday
10335,31,2023-10-22,Robert King,2,chang,1,exotic liquids,15.2,7,106.4,8.51,114.91,10,2023,Sunday
10335,31,2023-10-22,Robert King,32,mascarpone fabioli,14,formaggi fortini s.r.l.,25.6,6,153.6,12.29,165.89,10,2023,Sunday
10336,89,2023-10-23,Robert King,4,chef anton's cajun seasoning,2,new orleans cajun delights,17.6,18,316.8,25.34,342.14,10,2023,Monday
10341,72,2023-10-29,Robert King,33,geitost,15,norske meierier,2.0,8,16.0,1.28,17.28,10,2023,Sunday
10341,72,2023-10-29,Robert King,59,raclette courdavault,28,gai pturage,44.0,9,396.0,31.68,427.68,10,2023,Sunday
10349,15,2023-11-08,Robert King,54,tourtire,25,ma maison,5.9,24,141.6,11.33,152.93,11,2023,Wednesday
10353,74,2023-11-13,Robert King,11,queso cabrales,5,cooperativa de quesos 'las cabras',16.8,12,201.6,16.13,217.73,11,2023,Monday
10367,21,2023-11-28,Robert King,54,tourtire,25,ma maison,5.9,18,106.2,8.5,114.7,11,2023,Tuesday
10367,21,2023-11-28,Robert King,65,louisiana fiery hot pepper sauce,2,new orleans cajun delights,16.8,15,252.0,20.16,272.16,11,2023,Tuesday
10367,21,2023-11-28,Robert King,77,original frankfurter grne soe,12,plutzer lebensmittelgromrkte ag,10.4,7,72.8,5.82,78.62,11,2023,Tuesday
10406,70,2024-01-07,Robert King,1,chai,1,exotic liquids,14.4,10,144.0,11.52,155.52,1,2024,Sunday
10406,70,2024-01-07,Robert King,36,inlagd sill,17,svensk sjfda ab,15.2,5,76.0,6.08,82.08,1,2024,Sunday
10406,70,2024-01-07,Robert King,40,boston crab meat,19,new england seafood cannery,14.7,2,29.4,2.35,31.75,1,2024,Sunday
10428,30,2024-01-28,Robert King,46,spegesild,21,lyngbysild,9.6,20,192.0,15.36,207.36,1,2024,Sunday
10458,63,2024-02-26,Robert King,43,ipoh coffee,20,leka trading,36.8,20,736.0,58.88,794.88,2,2024,Monday
10458,63,2024-02-26,Robert King,56,gnocchi di nonna alice,26,pasta buttini s.r.l.,30.4,15,456.0,36.48,492.48,2,2024,Monday
10496,3,2024-04-04,Robert King,31,gorgonzola telino,14,formaggi fortini s.r.l.,10.0,20,200.0,16.0,216.0,4,2024,Thursday
10497,80,2024-04-04,Robert King,56,gnocchi di nonna alice,26,pasta buttini s.r.l.,30.4,14,425.6,34.05,459.65,4,2024,Thursday
10507,40,2024-04-15,Robert King,43,ipoh coffee,20,leka trading,46.0,15,690.0,55.2,745.2,4,2024,Monday
10507,40,2024-04-15,Robert King,48,chocolade,22,zaanse snoepfabriek,12.75,15,191.25,15.3,206.55,4,2024,Monday
10512,68,2024-04-21,Robert King,24,guaran fantstica,10,refrescos americanas ltda,4.5,10,45.0,3.6,48.6,4,2024,Sunday
10512,68,2024-04-21,Robert King,46,spegesild,21,lyngbysild,12.0,9,108.0,8.64,116.64,4,2024,Sunday
10512,68,2024-04-21,Robert King,47,zaanse koeken,22,zaanse snoepfabriek,9.5,6,57.0,4.56,61.56,4,2024,Sunday
10512,68,2024-04-21,Robert King,60,camembert pierrot,28,gai pturage,34.0,12,408.0,32.64,440.64,4,2024,Sunday
10513,38,2024-04-22,Robert King,61,sirop d'rable,29,forts d'rables,28.5,15,427.5,34.2,461.7,4,2024,Monday
10520,16,2024-04-29,Robert King,24,guaran fantstica,10,refrescos americanas ltda,4.5,8,36.0,2.88,38.88,4,2024,Monday
10520,16,2024-04-29,Robert King,53,perth pasties,24,"g'day, mate",32.8,5,164.0,13.12,177.12,4,2024,Monday
10523,14,2024-05-01,Robert King,20,sir rodney's marmalade,8,"specialty biscuits, ltd.",81.0,15,1215.0,97.2,1312.2,5,2024,Wednesday
10523,14,2024-05-01,Robert King,37,gravad lax,17,svensk sjfda ab,26.0,18,468.0,37.44,505.44,5,2024,Wednesday
10523,14,2024-05-01,Robert King,41,jack's new england clam chowder,19,new england seafood cannery,9.65,6,57.9,4.63,62.53,5,2024,Wednesday
10531,81,2024-05-08,Robert King,59,raclette courdavault,28,gai pturage,55.0,2,110.0,8.8,118.8,5,2024,Wednesday
10532,11,2024-05-09,Robert King,30,nord-ost matjeshering,13,nord-ost-fisch handelsgesellschaft mbh,25.89,15,388.35,31.07,419.42,5,2024,Thursday
10532,11,2024-05-09,Robert King,66,louisiana hot spiced okra,2,new orleans cajun delights,17.0,24,408.0,32.64,440.64,5,2024,Thursday
10550,51,2024-05-28,Robert King,17,alice mutton,7,"pavlova, ltd.",39.0,8,312.0,24.96,336.96,5,2024,Tuesday
10550,51,2024-05-28,Robert King,19,teatime chocolate biscuits,8,"specialty biscuits, ltd.",9.2,10,92.0,7.36,99.36,5,2024,Tuesday
10550,51,2024-05-28,Robert King,21,sir rodney's scones,8,"specialty biscuits, ltd.",10.0,6,60.0,4.8,64.8,5,2024,Tuesday
10550,51,2024-05-28,Robert King,61,sirop d'rable,29,forts d'rables,28.5,10,285.0,22.8,307.8,5,2024,Tuesday
10573,40,2024-06-19,Robert King,17,alice mutton,7,"pavlova, ltd.",39.0,18,702.0,56.16,758.16,6,2024,Wednesday
10585,52,2024-07-01,Robert King,47,zaanse koeken,22,zaanse snoepfabriek,9.5,15,142.5,11.4,153.9,7,2024,Monday
10593,80,2024-07-09,Robert King,20,sir rodney's marmalade,8,"specialty biscuits, ltd.",81.0,21,1701.0,136.08,1837.08,7,2024,Tuesday
10593,80,2024-07-09,Robert King,69,gudbrandsdalsost,15,norske meierier,36.0,20,720.0,57.6,777.6,7,2024,Tuesday
10593,80,2024-07-09,Robert King,76,lakkalikri,23,karkki oy,18.0,4,72.0,5.76,77.76,7,2024,Tuesday
10597,74,2024-07-11,Robert King,57,ravioli angelo,26,pasta buttini s.r.l.,19.5,20,390.0,31.2,421.2,7,2024,Thursday
10597,74,2024-07-11,Robert King,65,louisiana fiery hot pepper sauce,2,new orleans cajun delights,21.05,12,252.6,20.21,272.81,7,2024,Thursday
10609,6,2024-07-24,Robert King,1,chai,1,exotic liquids,18.0,3,54.0,4.32,58.32,7,2024,Wednesday
10609,6,2024-07-24,Robert King,10,ikura,4,tokyo traders,31.0,10,310.0,24.8,334.8,7,2024,Wednesday
10609,6,2024-07-24,Robert King,21,sir rodney's scones,8,"specialty biscuits, ltd.",10.0,6,60.0,4.8,64.8,7,2024,Wednesday
10633,1,2024-08-15,Robert King,13,konbu,6,mayumi's,6.0,13,78.0,6.24,84.24,8,2024,Thursday
10639,16,2024-08-20,Robert King,18,carnarvon tigers,7,"pavlova, ltd.",62.5,8,500.0,40.0,540.0,8,2024,Tuesday
10642,72,2024-08-22,Robert King,61,sirop d'rable,29,forts d'rables,28.5,20,570.0,45.6,615.6,8,2024,Thursday
10659,70,2024-09-05,Robert King,31,gorgonzola telino,14,formaggi fortini s.r.l.,12.5,20,250.0,20.0,270.0,9,2024,Thursday
10659,70,2024-09-05,Robert King,40,boston crab meat,19,new england seafood cannery,18.4,24,441.6,35.33,476.93,9,2024,Thursday
10661,31,2024-09-09,Robert King,39,chartreuse verte,18,aux joyeux ecclsiastiques,18.0,3,54.0,4.32,58.32,9,2024,Monday
10666,28,2024-09-12,Robert King,65,louisiana fiery hot pepper sauce,2,new orleans cajun delights,21.05,10,210.5,16.84,227.34,9,2024,Thursday
10667,1,2024-09-12,Robert King,71,flotemysost,15,norske meierier,21.5,14,301.0,24.08,325.08,9,2024,Thursday
10695,54,2024-10-07,Robert King,8,northwoods cranberry sauce,3,grandma kelly's homestead,40.0,10,400.0,32.0,432.0,10,2024,Monday
10695,54,2024-10-07,Robert King,12,queso manchego la pastora,5,cooperativa de quesos 'las cabras',38.0,4,152.0,12.16,164.16,10,2024,Monday
10695,54,2024-10-07,Robert King,24,guaran fantstica,10,refrescos americanas ltda,4.5,20,90.0,7.2,97.2,10,2024,Monday
10775,84,2024-12-12,Robert King,10,ikura,4,tokyo traders,31.0,6,186.0,14.88,200.88,12,2024,Thursday
10775,84,2024-12-12,Robert King,67,laughing lumberjack lager,16,bigfoot breweries,14.0,3,42.0,3.36,45.36,12,2024,Thursday
10777,43,2024-12-15,Robert King,42,singaporean hokkien fried mee,20,leka trading,14.0,20,280.0,22.4,302.4,12,2024,Sunday
10797,49,2024-12-25,Robert King,11,queso cabrales,5,cooperativa de quesos 'las cabras',21.0,20,420.0,33.6,453.6,12,2024,Wednesday
10809,52,2025-01-01,Robert King,52,filo mix,24,"g'day, mate",7.0,20,140.0,11.2,151.2,1,2025,Wednesday
10818,2,2025-01-07,Robert King,32,mascarpone fabioli,14,formaggi fortini s.r.l.,32.0,20,640.0,51.2,691.2,1,2025,Tuesday
10818,2,2025-01-07,Robert King,41,jack's new england clam chowder,19,new england seafood cannery,9.65,20,193.0,15.44,208.44,1,2025,Tuesday
10836,1,2025-01-16,Robert King,35,steeleye stout,16,bigfoot breweries,18.0,6,108.0,8.64,116.64,1,2025,Thursday
10836,1,2025-01-16,Robert King,57,ravioli angelo,26,pasta buttini s.r.l.,19.5,24,468.0,37.44,505.44,1,2025,Thursday
10848,69,2025-01-23,Robert King,9,mishi kobe niku,4,tokyo traders,97.0,3,291.0,23.28,314.28,1,2025,Thursday
10868,70,2025-02-04,Robert King,26,gumbr gummibrchen,11,heli swaren gmbh & co. kg,31.23,20,624.6,49.97,674.57,2,2025,Tuesday
10876,9,2025-02-09,Robert King,46,spegesild,21,lyngbysild,12.0,21,252.0,20.16,272.16,2,2025,Sunday
10876,9,2025-02-09,Robert King,64,wimmers gute semmelkndel,12,plutzer lebensmittelgromrkte ag,33.25,20,665.0,53.2,718.2,2,2025,Sunday
10890,6,2025-02-16,Robert King,17,alice mutton,7,"pavlova, ltd.",39.0,15,585.0,46.8,631.8,2,2025,Sunday
10890,6,2025-02-16,Robert King,34,sasquatch ale,16,bigfoot breweries,14.0,10,140.0,11.2,151.2,2,2025,Sunday
10890,6,2025-02-16,Robert King,41,jack's new england clam chowder,19,new england seafood cannery,9.65,14,135.1,10.81,145.91,2,2025,Sunday
10891,80,2025-02-17,Robert King,30,nord-ost matjeshering,13,nord-ost-fisch handelsgesellschaft mbh,25.89,15,388.35,31.07,419.42,2,2025,Monday
10896,85,2025-02-19,Robert King,45,rogede sild,21,lyngbysild,9.5,15,142.5,11.4,153.9,2,2025,Wednesday
10896,85,2025-02-19,Robert King,56,gnocchi di nonna alice,26,pasta buttini s.r.l.,38.0,16,608.0,48.64,656.64,2,2025,Wednesday
10923,12,2025-03-03,Robert King,42,singaporean hokkien fried mee,20,leka trading,14.0,10,140.0,11.2,151.2,3,2025,Monday
10923,12,2025-03-03,Robert King,43,ipoh coffee,20,leka trading,46.0,10,460.0,36.8,496.8,3,2025,Monday
10923,12,2025-03-03,Robert King,67,laughing lumberjack lager,16,bigfoot breweries,14.0,24,336.0,26.88,362.88,3,2025,Monday
10937,77,2025-03-10,Robert King,28,rssle sauerkraut,12,plutzer lebensmittelgromrkte ag,45.6,8,364.8,29.18,393.98,3,2025,Monday
10937,77,2025-03-10,Robert King,34,sasquatch ale,16,bigfoot breweries,14.0,20,280.0,22.4,302.4,3,2025,Monday
10958,81,2025-03-18,Robert King,5,chef anton's gumbo mix,2,new orleans cajun delights,21.35,20,427.0,34.16,461.16,3,2025,Tuesday
10958,81,2025-03-18,Robert King,7,uncle bob's organic dried pears,3,grandma kelly's homestead,30.0,6,180.0,14.4,194.4,3,2025,Tuesday
10958,81,2025-03-18,Robert King,72,mozzarella di giovanni,14,formaggi fortini s.r.l.,34.8,5,174.0,13.92,187.92,3,2025,Tuesday
11008,1,2025-04-08,Robert King,71,flotemysost,15,norske meierier,21.5,21,451.5,36.12,487.62,4,2025,Tuesday
11037,51,2025-04-21,Robert King,70,outback lager,7,"pavlova, ltd.",15.0,4,60.0,4.8,64.8,4,2025,Monday
11051,12,2025-04-27,Robert King,24,guaran fantstica,10,refrescos americanas ltda,4.5,10,45.0,3.6,48.6,4,2025,Sunday
11055,25,2025-04-28,Robert King,24,guaran fantstica,10,refrescos americanas ltda,4.5,15,67.5,5.4,72.9,4,2025,Monday
11055,25,2025-04-28,Robert King,25,nunuca nu-nougat-creme,11,heli swaren gmbh & co. kg,14.0,15,210.0,16.8,226.8,4,2025,Monday
11055,25,2025-04-28,Robert King,51,manjimup dried apples,24,"g'day, mate",53.0,20,1060.0,84.8,1144.8,4,2025,Monday
11055,25,2025-04-28,Robert King,57,ravioli angelo,26,pasta buttini s.r.l.,19.5,20,390.0,31.2,421.2,4,2025,Monday
11066,22,2025-05-01,Robert King,16,pavlova,7,"pavlova, ltd.",17.45,3,52.35,4.19,56.54,5,2025,Thursday
11074,72,2025-05-06,Robert King,16,pavlova,7,"pavlova, ltd.",17.45,14,244.3,19.54,263.84,5,2025,Tuesday
10262,7,2023-07-22,Laura Callahan,5,chef anton's gumbo mix,2,new orleans cajun delights,17.0,12,204.0,16.32,220.32,7,2023,Saturday
10262,7,2023-07-22,Laura Callahan,7,uncle bob's organic dried pears,3,grandma kelly's homestead,24.0,15,360.0,28.8,388.8,7,2023,Saturday
10262,7,2023-07-22,Laura Callahan,56,gnocchi di nonna alice,26,pasta buttini s.r.l.,30.4,2,60.8,4.86,65.66,7,2023,Saturday
10268,46,2023-07-30,Laura Callahan,29,thringer rostbratwurst,12,plutzer lebensmittelgromrkte ag,99.0,10,990.0,79.2,1069.2,7,2023,Sunday
10268,46,2023-07-30,Laura Callahan,72,mozzarella di giovanni,14,formaggi fortini s.r.l.,27.8,4,111.2,8.9,120.1,7,2023,Sunday
10276,4,2023-08-08,Laura Callahan,10,ikura,4,tokyo traders,24.8,15,372.0,29.76,401.76,8,2023,Tuesday
10276,4,2023-08-08,Laura Callahan,13,konbu,6,mayumi's,4.8,10,48.0,3.84,51.84,8,2023,Tuesday
10278,27,2023-08-12,Laura Callahan,44,gula malacca,20,leka trading,15.5,16,248.0,19.84,267.84,8,2023,Saturday
10278,27,2023-08-12,Laura Callahan,59,raclette courdavault,28,gai pturage,44.0,15,660.0,52.8,712.8,8,2023,Saturday
10278,27,2023-08-12,Laura Callahan,63,vegie-spread,7,"pavlova, ltd.",35.1,8,280.8,22.46,303.26,8,2023,Saturday
10279,80,2023-08-13,Laura Callahan,17,alice mutton,7,"pavlova, ltd.",31.2,15,468.0,37.44,505.44,8,2023,Sunday
10287,48,2023-08-22,Laura Callahan,34,sasquatch ale,16,bigfoot breweries,11.2,20,224.0,17.92,241.92,8,2023,Tuesday
10287,48,2023-08-22,Laura Callahan,46,spegesild,21,lyngbysild,9.6,15,144.0,11.52,155.52,8,2023,Tuesday
10290,57,2023-08-27,Laura Callahan,5,chef anton's gumbo mix,2,new orleans cajun delights,17.0,20,340.0,27.2,367.2,8,2023,Sunday
10290,57,2023-08-27,Laura Callahan,29,thringer rostbratwurst,12,plutzer lebensmittelgromrkte ag,99.0,15,1485.0,118.8,1603.8,8,2023,Sunday
10290,57,2023-08-27,Laura Callahan,49,maxilaku,23,karkki oy,16.0,15,240.0,19.2,259.2,8,2023,Sunday
10290,57,2023-08-27,Laura Callahan,77,original frankfurter grne soe,12,plutzer lebensmittelgromrkte ag,10.4,10,104.0,8.32,112.32,8,2023,Sunday
10301,38,2023-09-09,Laura Callahan,40,boston crab meat,19,new england seafood cannery,14.7,10,147.0,11.76,158.76,9,2023,Saturday
10301,38,2023-09-09,Laura Callahan,56,gnocchi di nonna alice,26,pasta buttini s.r.l.,30.4,20,608.0,48.64,656.64,9,2023,Saturday
10310,60,2023-09-20,Laura Callahan,16,pavlova,7,"pavlova, ltd.",13.9,10,139.0,11.12,150.12,9,2023,Wednesday
10310,60,2023-09-20,Laura Callahan,62,tarte au sucre,29,forts d'rables,39.4,5,197.0,15.76,212.76,9,2023,Wednesday
10318,23,2023-10-01,Laura Callahan,41,jack's new england clam chowder,19,new england seafood cannery,7.7,20,154.0,12.32,166.32,10,2023,Sunday
10318,23,2023-10-01,Laura Callahan,76,lakkalikri,23,karkki oy,14.4,6,86.4,6.91,93.31,10,2023,Sunday
10334,29,2023-10-21,Laura Callahan,52,filo mix,24,"g'day, mate",5.6,8,44.8,3.58,48.38,10,2023,Saturday
10334,29,2023-10-21,Laura Callahan,68,scottish longbreads,8,"specialty biscuits, ltd.",10.0,10,100.0,8.0,108.0,10,2023,Saturday
10354,61,2023-11-14,Laura Callahan,1,chai,1,exotic liquids,14.4,12,172.8,13.82,186.62,11,2023,Tuesday
10354,61,2023-11-14,Laura Callahan,29,thringer rostbratwurst,12,plutzer lebensmittelgromrkte ag,99.0,4,396.0,31.68,427.68,11,2023,Tuesday
10366,56,2023-11-28,Laura Callahan,65,louisiana fiery hot pepper sauce,2,new orleans cajun delights,16.8,5,84.0,6.72,90.72,11,2023,Tuesday
10366,56,2023-11-28,Laura Callahan,77,original frankfurter grne soe,12,plutzer lebensmittelgromrkte ag,10.4,5,52.0,4.16,56.16,11,2023,Tuesday
10369,15,2023-12-02,Laura Callahan,29,thringer rostbratwurst,12,plutzer lebensmittelgromrkte ag,99.0,20,1980.0,158.4,2138.4,12,2023,Saturday
10369,15,2023-12-02,Laura Callahan,56,gnocchi di nonna alice,26,pasta buttini s.r.l.,30.4,18,547.2,43.78,590.98,12,2023,Saturday
10380,31,2023-12-12,Laura Callahan,30,nord-ost matjeshering,13,nord-ost-fisch handelsgesellschaft mbh,20.7,18,372.6,29.81,402.41,12,2023,Tuesday
10380,31,2023-12-12,Laura Callahan,53,perth pasties,24,"g'day, mate",26.2,20,524.0,41.92,565.92,12,2023,Tuesday
10380,31,2023-12-12,Laura Callahan,60,camembert pierrot,28,gai pturage,27.2,6,163.2,13.06,176.26,12,2023,Tuesday
10383,20,2023-12-16,Laura Callahan,13,konbu,6,mayumi's,4.8,20,96.0,7.68,103.68,12,2023,Saturday
10383,20,2023-12-16,Laura Callahan,50,valkoinen suklaa,23,karkki oy,13.0,15,195.0,15.6,210.6,12,2023,Saturday
10383,20,2023-12-16,Laura Callahan,56,gnocchi di nonna alice,26,pasta buttini s.r.l.,30.4,20,608.0,48.64,656.64,12,2023,Saturday
10399,21,2023-12-31,Laura Callahan,77,original frankfurter grne soe,12,plutzer lebensmittelgromrkte ag,10.4,14,145.6,11.65,157.25,12,2023,Sunday
10408,47,2024-01-08,Laura Callahan,37,gravad lax,17,svensk sjfda ab,20.8,10,208.0,16.64,224.64,1,2024,Monday
10408,47,2024-01-08,Laura Callahan,54,tourtire,25,ma maison,5.9,6,35.4,2.83,38.23,1,2024,Monday
10412,71,2024-01-13,Laura Callahan,14,tofu,6,mayumi's,18.6,20,372.0,29.76,401.76,1,2024,Saturday
10416,71,2024-01-16,Laura Callahan,19,teatime chocolate biscuits,8,"specialty biscuits, ltd.",7.3,20,146.0,11.68,157.68,1,2024,Tuesday
10416,71,2024-01-16,Laura Callahan,53,perth pasties,24,"g'day, mate",26.2,10,262.0,20.96,282.96,1,2024,Tuesday
10416,71,2024-01-16,Laura Callahan,57,ravioli angelo,26,pasta buttini s.r.l.,15.6,20,312.0,24.96,336.96,1,2024,Tuesday
10421,33,2024-01-21,Laura Callahan,19,teatime chocolate biscuits,8,"specialty biscuits, ltd.",7.3,4,29.2,2.34,31.54,1,2024,Sunday
10421,33,2024-01-21,Laura Callahan,53,perth pasties,24,"g'day, mate",26.2,15,393.0,31.44,424.44,1,2024,Sunday
10421,33,2024-01-21,Laura Callahan,77,original frankfurter grne soe,12,plutzer lebensmittelgromrkte ag,10.4,10,104.0,8.32,112.32,1,2024,Sunday
10435,69,2024-02-04,Laura Callahan,2,chang,1,exotic liquids,15.2,10,152.0,12.16,164.16,2,2024,Sunday
