TransactionID,CustID,Date,Employee,ProductID,ProductName,VendorID,ProductVendor,UnitPrice,Quantity,Subtotal,Tax(8%),OrderTotal
10958,81,3/18/2025,Robert King,72,Mozzarella di Giovanni,14,Formaggi Fortini s.r.l.,34.8,5,174,13.92,187.92
11008,1,4/8/2025,Robert King,71,Flotemysost,15,Norske Meierier,21.5,21,451.5,36.12,487.62
11037,51,4/21/2025,Robert King,70,Outback Lager,7,"Pavlova, Ltd.",15,4,60,4.8,64.8
11051,12,4/27/2025,Robert King,24,Guaran Fantstica,10,Refrescos Americanas LTDA,4.5,10,45,3.6,48.6
11055,25,4/28/2025,Robert King,24,Guaran Fantstica,10,Refrescos Americanas LTDA,4.5,15,67.5,5.4,72.9
11055,25,4/28/2025,Robert King,25,NuNuCa Nu-Nougat-Creme,11,Heli Swaren GmbH & Co. KG,14,15,210,16.8,226.8
11055,25,4/28/2025,Robert King,51,Manjimup Dried Apples,24,"G'day, Mate",53,20,1060,84.8,1144.8
11055,25,4/28/2025,Robert King,57,Ravioli Angelo,26,Pasta Buttini s.r.l.,19.5,20,390,31.2,421.2
11066,22,5/1/2025,Robert King,16,Pavlova,7,"Pavlova, Ltd.",17.45,3,52.35,4.19,56.54
11074,72,5/6/2025,Robert King,16,Pavlova,7,"Pavlova, Ltd.",17.45,14,244.3,19.54,263.84
10262,7,7/22/2023,Laura Callahan,5,Chef Anton's Gumbo Mix,2,New Orleans Cajun Delights,17,12,204,16.32,220.32
10262,7,7/22/2023,Laura Callahan,7,Uncle Bob's Organic Dried Pears,3,Grandma Kelly's Homestead,24,15,360,28.8,388.8
10262,7,7/22/2023,Laura Callahan,56,Gnocchi di nonna Alice,26,Pasta Buttini s.r.l.,30.4,2,60.8,4.86,65.66
10268,46,7/30/2023,Laura Callahan,29,Thringer Rostbratwurst,12,Plutzer Lebensmittelgromrkte AG,99,10,990,79.2,1069.2
10268,46,7/30/2023,Laura Callahan,72,Mozzarella di Giovanni,14,Formaggi Fortini s.r.l.,27.8,4,111.2,8.9,120.1
10276,4,8/8/2023,Laura Callahan,10,Ikura,4,Tokyo Traders,24.8,15,372,29.76,401.76
10276,4,8/8/2023,Laura Callahan,13,Konbu,6,Mayumi's,4.8,10,48,3.84,51.84
10278,27,8/12/2023,Laura Callahan,44,Gula Malacca,20,Leka Trading,15.5,16,248,19.84,267.84
10278,27,8/12/2023,Laura Callahan,59,Raclette Courdavault,28,Gai pturage,44,15,660,52.8,712.8
10278,27,8/12/2023,Laura Callahan,63,Vegie-spread,7,"Pavlova, Ltd.",35.1,8,280.8,22.46,303.26
10279,80,8/13/2023,Laura Callahan,17,Alice Mutton,7,"Pavlova, Ltd.",31.2,15,468,37.44,505.44
10287,48,8/22/2023,Laura Callahan,34,Sasquatch Ale,16,Bigfoot Breweries,11.2,20,224,17.92,241.92
10287,48,8/22/2023,Laura Callahan,46,Spegesild,21,Lyngbysild,9.6,15,144,11.52,155.52
10290,57,8/27/2023,Laura Callahan,5,Chef Anton's Gumbo Mix,2,New Orleans Cajun Delights,17,20,340,27.2,367.2
10290,57,8/27/2023,Laura Callahan,29,Thringer Rostbratwurst,12,Plutzer Lebensmittelgromrkte AG,99,15,1485,118.8,1603.8
10290,57,8/27/2023,Laura Callahan,49,Maxilaku,23,Karkki Oy,16,15,240,19.2,259.2
10290,57,8/27/2023,Laura Callahan,77,Original Frankfurter grne Soe,12,Plutzer Lebensmittelgromrkte AG,10.4,10,104,8.32,112.32
10301,38,9/9/2023,Laura Callahan,40,Boston Crab Meat,19,New England Seafood Cannery,14.7,10,147,11.76,158.76
10301,38,9/9/2023,Laura Callahan,56,Gnocchi di nonna Alice,26,Pasta Buttini s.r.l.,30.4,20,608,48.64,656.64
10310,60,9/20/2023,Laura Callahan,16,Pavlova,7,"Pavlova, Ltd.",13.9,10,139,11.12,150.12
10310,60,9/20/2023,Laura Callahan,62,Tarte au sucre,29,Forts d'rables,39.4,5,197,15.76,212.76
10318,23,10/1/2023,Laura Callahan,41,Jack's New England Clam Chowder,19,New England Seafood Cannery,7.7,20,154,12.32,166.32
10318,23,10/1/2023,Laura Callahan,76,Lakkalikri,23,Karkki Oy,14.4,6,86.4,6.91,93.31
10334,29,10/21/2023,Laura Callahan,52,Filo Mix,24,"G'day, Mate",5.6,8,44.8,3.58,48.38
10334,29,10/21/2023,Laura Callahan,68,Scottish Longbreads,8,"Specialty Biscuits, Ltd.",10,10,100,8,108
10354,61,11/14/2023,Laura Callahan,1,Chai,1,Exotic Liquids,14.4,12,172.8,13.82,186.62
10354,61,11/14/2023,Laura Callahan,29,Thringer Rostbratwurst,12,Plutzer Lebensmittelgromrkte AG,99,4,396,31.68,427.68
10366,56,11/28/2023,Laura Callahan,65,Louisiana Fiery Hot Pepper Sauce,2,New Orleans Cajun Delights,16.8,5,84,6.72,90.72
10366,56,11/28/2023,Laura Callahan,77,Original Frankfurter grne Soe,12,Plutzer Lebensmittelgromrkte AG,10.4,5,52,4.16,56.16
10369,15,12/2/2023,Laura Callahan,29,Thringer Rostbratwurst,12,Plutzer Lebensmittelgromrkte AG,99,20,1980,158.4,2138.4
10369,15,12/2/2023,Laura Callahan,56,Gnocchi di nonna Alice,26,Pasta Buttini s.r.l.,30.4,18,547.2,43.78,590.98
10380,31,12/12/2023,Laura Callahan,30,Nord-Ost Matjeshering,13,Nord-Ost-Fisch Handelsgesellschaft mbH,20.7,18,372.6,29.81,402.41
10380,31,12/12/2023,Laura Callahan,53,Perth Pasties,24,"G'day, Mate",26.2,20,524,41.92,565.92
10380,31,12/12/2023,Laura Callahan,60,Camembert Pierrot,28,Gai pturage,27.2,6,163.2,13.06,176.26
10383,20,12/16/2023,Laura Callahan,13,Konbu,6,Mayumi's,4.8,20,96,7.68,103.68
10383,20,12/16/2023,Laura Callahan,50,Valkoinen suklaa,23,Karkki Oy,13,15,195,15.6,210.6
10383,20,12/16/2023,Laura Callahan,56,Gnocchi di nonna Alice,26,Pasta Buttini s.r.l.,30.4,20,608,48.64,656.64
10399,21,12/31/2023,Laura Callahan,77,Original Frankfurter grne Soe,12,Plutzer Lebensmittelgromrkte AG,10.4,14,145.6,11.65,157.25
10408,47,1/8/2024,Laura Callahan,37,Gravad lax,17,Svensk Sjfda AB,20.8,10,208,16.64,224.64
10408,47,1/8/2024,Laura Callahan,54,Tourtire,25,Ma Maison,5.9,6,35.4,2.83,38.23
10412,71,1/13/2024,Laura Callahan,14,Tofu,6,Mayumi's,18.6,20,372,29.76,401.76
10416,71,1/16/2024,Laura Callahan,19,Teatime Chocolate Biscuits,8,"Specialty Biscuits, Ltd.",7.3,20,146,11.68,157.68
10416,71,1/16/2024,Laura Callahan,53,Perth Pasties,24,"G'day, Mate",26.2,10,262,20.96,282.96
10416,71,1/16/2024,Laura Callahan,57,Ravioli Angelo,26,Pasta Buttini s.r.l.,15.6,20,312,24.96,336.96
10421,33,1/21/2024,Laura Callahan,19,Teatime Chocolate Biscuits,8,"Specialty Biscuits, Ltd.",7.3,4,29.2,2.34,31.54
10421,33,1/21/2024,Laura Callahan,53,Perth Pasties,24,"G'day, Mate",26.2,15,393,31.44,424.44
10421,33,1/21/2024,Laura Callahan,77,Original Frankfurter grne Soe,12,Plutzer Lebensmittelgromrkte AG,10.4,10,104,8.32,112.32
10435,69,2/4/2024,Laura Callahan,2,Chang,1,Exotic Liquids,15.2,10,152,12.16,164.16
10435,69,2/4/2024,Laura Callahan,22,Gustaf's Knckebrd,9,PB Knckebrd AB,16.8,12,201.6,16.13,217.73
10435,69,2/4/2024,Laura Callahan,72,Mozzarella di Giovanni,14,Formaggi Fortini s.r.l.,27.8,10,278,22.24,300.24
10437,71,2/5/2024,Laura Callahan,53,Perth Pasties,24,"G'day, Mate",26.2,15,393,31.44,424.44
10443,30,2/12/2024,Laura Callahan,11,Queso Cabrales,5,Cooperativa de Quesos 'Las Cabras',16.8,6,100.8,8.06,108.86
10443,30,2/12/2024,Laura Callahan,28,Rssle Sauerkraut,12,Plutzer Lebensmittelgromrkte AG,36.4,12,436.8,34.94,471.74
10450,29,2/19/2024,Laura Callahan,10,Ikura,4,Tokyo Traders,24.8,20,496,39.68,535.68
10450,29,2/19/2024,Laura Callahan,54,Tourtire,25,Ma Maison,5.9,6,35.4,2.83,38.23
10452,17,2/20/2024,Laura Callahan,28,Rssle Sauerkraut,12,Plutzer Lebensmittelgromrkte AG,36.4,15,546,43.68,589.68
10455,71,2/24/2024,Laura Callahan,39,Chartreuse verte,18,Aux joyeux ecclsiastiques,14.4,20,288,23.04,311.04
10456,8,2/25/2024,Laura Callahan,49,Maxilaku,23,Karkki Oy,16,21,336,26.88,362.88
10460,53,2/28/2024,Laura Callahan,68,Scottish Longbreads,8,"Specialty Biscuits, Ltd.",10,21,210,16.8,226.8
10460,53,2/28/2024,Laura Callahan,75,Rhnbru Klosterbier,12,Plutzer Lebensmittelgromrkte AG,6.2,4,24.8,1.98,26.78
10467,2,3/6/2024,Laura Callahan,25,NuNuCa Nu-Nougat-Creme,11,Heli Swaren GmbH & Co. KG,11.2,12,134.4,10.75,145.15
10472,14,3/12/2024,Laura Callahan,51,Manjimup Dried Apples,24,"G'day, Mate",42.4,18,763.2,61.06,824.26
10476,25,3/17/2024,Laura Callahan,55,Pt chinois,25,Ma Maison,19.2,2,38.4,3.07,41.47
10476,25,3/17/2024,Laura Callahan,70,Outback Lager,7,"Pavlova, Ltd.",12,12,144,11.52,155.52
10481,48,3/20/2024,Laura Callahan,49,Maxilaku,23,Karkki Oy,16,24,384,30.72,414.72
10488,19,3/27/2024,Laura Callahan,73,Rd Kaviar,17,Svensk Sjfda AB,12,20,240,19.2,259.2
10491,34,3/31/2024,Laura Callahan,44,Gula Malacca,20,Leka Trading,15.5,15,232.5,18.6,251.1
10491,34,3/31/2024,Laura Callahan,77,Original Frankfurter grne Soe,12,Plutzer Lebensmittelgromrkte AG,10.4,7,72.8,5.82,78.62
10498,25,4/7/2024,Laura Callahan,24,Guaran Fantstica,10,Refrescos Americanas LTDA,4.5,14,63,5.04,68.04
10498,25,4/7/2024,Laura Callahan,40,Boston Crab Meat,19,New England Seafood Cannery,18.4,5,92,7.36,99.36
10521,77,4/29/2024,Laura Callahan,35,Steeleye Stout,16,Bigfoot Breweries,18,3,54,4.32,58.32
10521,77,4/29/2024,Laura Callahan,41,Jack's New England Clam Chowder,19,New England Seafood Cannery,9.65,10,96.5,7.72,104.22
10521,77,4/29/2024,Laura Callahan,68,Scottish Longbreads,8,"Specialty Biscuits, Ltd.",12.5,6,75,6,81
10533,53,5/12/2024,Laura Callahan,72,Mozzarella di Giovanni,14,Formaggi Fortini s.r.l.,34.8,24,835.2,66.82,902.02
10533,53,5/12/2024,Laura Callahan,73,Rd Kaviar,17,Svensk Sjfda AB,15,24,360,28.8,388.8
10534,80,5/12/2024,Laura Callahan,30,Nord-Ost Matjeshering,13,Nord-Ost-Fisch Handelsgesellschaft mbH,25.89,10,258.9,20.71,279.61
10534,80,5/12/2024,Laura Callahan,40,Boston Crab Meat,19,New England Seafood Cannery,18.4,10,184,14.72,198.72
10534,80,5/12/2024,Laura Callahan,54,Tourtire,25,Ma Maison,7.45,10,74.5,5.96,80.46
10545,24,5/22/2024,Laura Callahan,11,Queso Cabrales,5,Cooperativa de Quesos 'Las Cabras',21,10,210,16.8,226.8
10560,19,6/6/2024,Laura Callahan,30,Nord-Ost Matjeshering,13,Nord-Ost-Fisch Handelsgesellschaft mbH,25.89,20,517.8,41.42,559.22
10560,19,6/6/2024,Laura Callahan,62,Tarte au sucre,29,Forts d'rables,49.3,15,739.5,59.16,798.66
10565,35,6/11/2024,Laura Callahan,64,Wimmers gute Semmelkndel,12,Plutzer Lebensmittelgromrkte AG,33.25,18,598.5,47.88,646.38
10571,1,6/17/2024,Laura Callahan,14,Tofu,6,Mayumi's,23.25,11,255.75,20.46,276.21
10589,36,7/4/2024,Laura Callahan,35,Steeleye Stout,16,Bigfoot Breweries,18,4,72,5.76,77.76
10596,22,7/11/2024,Laura Callahan,56,Gnocchi di nonna Alice,26,Pasta Buttini s.r.l.,38,5,190,15.2,205.2
10596,22,7/11/2024,Laura Callahan,63,Vegie-spread,7,"Pavlova, Ltd.",43.9,24,1053.6,84.29,1137.89
10602,21,7/17/2024,Laura Callahan,77,Original Frankfurter grne Soe,12,Plutzer Lebensmittelgromrkte AG,13,5,65,5.2,70.2
10610,12,7/25/2024,Laura Callahan,36,Inlagd Sill,17,Svensk Sjfda AB,19,21,399,31.92,430.92
10614,82,7/29/2024,Laura Callahan,11,Queso Cabrales,5,Cooperativa de Quesos 'Las Cabras',21,14,294,23.52,317.52
10614,82,7/29/2024,Laura Callahan,21,Sir Rodney's Scones,8,"Specialty Biscuits, Ltd.",10,8,80,6.4,86.4
10614,82,7/29/2024,Laura Callahan,39,Chartreuse verte,18,Aux joyeux ecclsiastiques,18,5,90,7.2,97.2
10623,19,8/7/2024,Laura Callahan,14,Tofu,6,Mayumi's,23.25,21,488.25,39.06,527.31
10623,19,8/7/2024,Laura Callahan,19,Teatime Chocolate Biscuits,8,"Specialty Biscuits, Ltd.",9.2,15,138,11.04,149.04
10623,19,8/7/2024,Laura Callahan,24,Guaran Fantstica,10,Refrescos Americanas LTDA,4.5,3,13.5,1.08,14.58
10627,17,8/11/2024,Laura Callahan,62,Tarte au sucre,29,Forts d'rables,49.3,15,739.5,59.16,798.66
10631,12,8/14/2024,Laura Callahan,75,Rhnbru Klosterbier,12,Plutzer Lebensmittelgromrkte AG,7.75,8,62,4.96,66.96
10632,38,8/14/2024,Laura Callahan,33,Geitost,15,Norske Meierier,2.5,20,50,4,54
10635,2,8/18/2024,Laura Callahan,4,Chef Anton's Cajun Seasoning,2,New Orleans Cajun Delights,22,10,220,17.6,237.6
10635,2,8/18/2024,Laura Callahan,5,Chef Anton's Gumbo Mix,2,New Orleans Cajun Delights,21.35,15,320.25,25.62,345.87
10651,38,9/1/2024,Laura Callahan,19,Teatime Chocolate Biscuits,8,"Specialty Biscuits, Ltd.",9.2,12,110.4,8.83,119.23
10651,38,9/1/2024,Laura Callahan,22,Gustaf's Knckebrd,9,PB Knckebrd AB,21,20,420,33.6,453.6
10660,18,9/8/2024,Laura Callahan,20,Sir Rodney's Marmalade,8,"Specialty Biscuits, Ltd.",81,21,1701,136.08,1837.08
10679,65,9/23/2024,Laura Callahan,59,Raclette Courdavault,28,Gai pturage,55,12,660,52.8,712.8
10696,22,10/8/2024,Laura Callahan,17,Alice Mutton,7,"Pavlova, Ltd.",39,20,780,62.4,842.4
10696,22,10/8/2024,Laura Callahan,46,Spegesild,21,Lyngbysild,12,18,216,17.28,233.28
10706,41,10/16/2024,Laura Callahan,16,Pavlova,7,"Pavlova, Ltd.",17.45,20,349,27.92,376.92
10706,41,10/16/2024,Laura Callahan,43,Ipoh Coffee,20,Leka Trading,46,24,1104,88.32,1192.32
10706,41,10/16/2024,Laura Callahan,59,Raclette Courdavault,28,Gai pturage,55,8,440,35.2,475.2
10719,32,10/27/2024,Laura Callahan,18,Carnarvon Tigers,7,"Pavlova, Ltd.",62.5,12,750,60,810
10719,32,10/27/2024,Laura Callahan,30,Nord-Ost Matjeshering,13,Nord-Ost-Fisch Handelsgesellschaft mbH,25.89,3,77.67,6.21,83.88
10720,33,10/28/2024,Laura Callahan,35,Steeleye Stout,16,Bigfoot Breweries,18,21,378,30.24,408.24
10720,33,10/28/2024,Laura Callahan,71,Flotemysost,15,Norske Meierier,21.5,8,172,13.76,185.76
10722,17,10/29/2024,Laura Callahan,2,Chang,1,Exotic Liquids,19,3,57,4.56,61.56
10724,35,10/30/2024,Laura Callahan,10,Ikura,4,Tokyo Traders,31,16,496,39.68,535.68
10724,35,10/30/2024,Laura Callahan,61,Sirop d'rable,29,Forts d'rables,28.5,5,142.5,11.4,153.9
10756,15,11/27/2024,Laura Callahan,18,Carnarvon Tigers,7,"Pavlova, Ltd.",62.5,21,1312.5,105,1417.5
10756,15,11/27/2024,Laura Callahan,36,Inlagd Sill,17,Svensk Sjfda AB,19,20,380,30.4,410.4
10756,15,11/27/2024,Laura Callahan,68,Scottish Longbreads,8,"Specialty Biscuits, Ltd.",12.5,6,75,6,81
10756,15,11/27/2024,Laura Callahan,69,Gudbrandsdalsost,15,Norske Meierier,36,20,720,57.6,777.6
10770,42,12/9/2024,Laura Callahan,11,Queso Cabrales,5,Cooperativa de Quesos 'Las Cabras',21,15,315,25.2,340.2
10786,70,12/19/2024,Laura Callahan,30,Nord-Ost Matjeshering,13,Nord-Ost-Fisch Handelsgesellschaft mbH,25.89,15,388.35,31.07,419.42
10811,64,1/2/2025,Laura Callahan,19,Teatime Chocolate Biscuits,8,"Specialty Biscuits, Ltd.",9.2,15,138,11.04,149.04
10811,64,1/2/2025,Laura Callahan,23,Tunnbrd,9,PB Knckebrd AB,9,18,162,12.96,174.96
10824,53,1/9/2025,Laura Callahan,41,Jack's New England Clam Chowder,19,New England Seafood Cannery,9.65,12,115.8,9.26,125.06
10824,53,1/9/2025,Laura Callahan,70,Outback Lager,7,"Pavlova, Ltd.",15,9,135,10.8,145.8
10852,7,1/26/2025,Laura Callahan,2,Chang,1,Exotic Liquids,19,15,285,22.8,307.8
10852,7,1/26/2025,Laura Callahan,17,Alice Mutton,7,"Pavlova, Ltd.",39,6,234,18.72,252.72
10857,27,1/28/2025,Laura Callahan,29,Thringer Rostbratwurst,12,Plutzer Lebensmittelgromrkte AG,123.79,10,1237.9,99.03,1336.93
10862,80,1/30/2025,Laura Callahan,52,Filo Mix,24,"G'day, Mate",7,8,56,4.48,60.48
10883,37,2/12/2025,Laura Callahan,24,Guaran Fantstica,10,Refrescos Americanas LTDA,4.5,8,36,2.88,38.88
10887,56,2/13/2025,Laura Callahan,25,NuNuCa Nu-Nougat-Creme,11,Heli Swaren GmbH & Co. KG,14,5,70,5.6,75.6
10932,9,3/6/2025,Laura Callahan,62,Tarte au sucre,29,Forts d'rables,49.3,14,690.2,55.22,745.42
10932,9,3/6/2025,Laura Callahan,72,Mozzarella di Giovanni,14,Formaggi Fortini s.r.l.,34.8,16,556.8,44.54,601.34
10932,9,3/6/2025,Laura Callahan,75,Rhnbru Klosterbier,12,Plutzer Lebensmittelgromrkte AG,7.75,20,155,12.4,167.4
10940,9,3/11/2025,Laura Callahan,7,Uncle Bob's Organic Dried Pears,3,Grandma Kelly's Homestead,30,8,240,19.2,259.2
10940,9,3/11/2025,Laura Callahan,13,Konbu,6,Mayumi's,6,20,120,9.6,129.6
10955,53,3/17/2025,Laura Callahan,75,Rhnbru Klosterbier,12,Plutzer Lebensmittelgromrkte AG,7.75,12,93,7.44,100.44
10957,25,3/18/2025,Laura Callahan,64,Wimmers gute Semmelkndel,12,Plutzer Lebensmittelgromrkte AG,33.25,8,266,21.28,287.28
10961,70,3/19/2025,Laura Callahan,52,Filo Mix,24,"G'day, Mate",7,6,42,3.36,45.36
10962,59,3/19/2025,Laura Callahan,53,Perth Pasties,24,"G'day, Mate",32.8,20,656,52.48,708.48
10962,59,3/19/2025,Laura Callahan,69,Gudbrandsdalsost,15,Norske Meierier,36,9,324,25.92,349.92
10977,53,3/26/2025,Laura Callahan,51,Manjimup Dried Apples,24,"G'day, Mate",53,10,530,42.4,572.4
10977,53,3/26/2025,Laura Callahan,63,Vegie-spread,7,"Pavlova, Ltd.",43.9,20,878,70.24,948.24
10979,1,3/26/2025,Laura Callahan,7,Uncle Bob's Organic Dried Pears,3,Grandma Kelly's Homestead,30,18,540,43.2,583.2
10979,1,3/26/2025,Laura Callahan,12,Queso Manchego La Pastora,5,Cooperativa de Quesos 'Las Cabras',38,20,760,60.8,820.8
10979,1,3/26/2025,Laura Callahan,31,Gorgonzola Telino,14,Formaggi Fortini s.r.l.,12.5,24,300,24,324
10986,81,3/30/2025,Laura Callahan,20,Sir Rodney's Marmalade,8,"Specialty Biscuits, Ltd.",81,15,1215,97.2,1312.2
10986,81,3/30/2025,Laura Callahan,76,Lakkalikri,23,Karkki Oy,18,10,180,14.4,194.4
10986,81,3/30/2025,Laura Callahan,77,Original Frankfurter grne Soe,12,Plutzer Lebensmittelgromrkte AG,13,15,195,15.6,210.6
10987,11,3/31/2025,Laura Callahan,43,Ipoh Coffee,20,Leka Trading,46,6,276,22.08,298.08
10987,11,3/31/2025,Laura Callahan,72,Mozzarella di Giovanni,14,Formaggi Fortini s.r.l.,34.8,20,696,55.68,751.68
10997,10,4/3/2025,Laura Callahan,46,Spegesild,21,Lyngbysild,12,20,240,19.2,259.2
10997,10,4/3/2025,Laura Callahan,52,Filo Mix,24,"G'day, Mate",7,20,140,11.2,151.2
10998,13,4/3/2025,Laura Callahan,24,Guaran Fantstica,10,Refrescos Americanas LTDA,4.5,12,54,4.32,58.32
10998,13,4/3/2025,Laura Callahan,61,Sirop d'rable,29,Forts d'rables,28.5,7,199.5,15.96,215.46
10998,13,4/3/2025,Laura Callahan,74,Longlife Tofu,4,Tokyo Traders,10,20,200,16,216
11007,89,4/8/2025,Laura Callahan,29,Thringer Rostbratwurst,12,Plutzer Lebensmittelgromrkte AG,123.79,10,1237.9,99.03,1336.93
11007,89,4/8/2025,Laura Callahan,42,Singaporean Hokkien Fried Mee,20,Leka Trading,14,14,196,15.68,211.68
11034,41,4/20/2025,Laura Callahan,21,Sir Rodney's Scones,8,"Specialty Biscuits, Ltd.",10,15,150,12,162
11034,41,4/20/2025,Laura Callahan,44,Gula Malacca,20,Leka Trading,19.45,12,233.4,18.67,252.07
11034,41,4/20/2025,Laura Callahan,61,Sirop d'rable,29,Forts d'rables,28.5,6,171,13.68,184.68
11036,49,4/20/2025,Laura Callahan,13,Konbu,6,Mayumi's,6,7,42,3.36,45.36
11046,38,4/23/2025,Laura Callahan,12,Queso Manchego La Pastora,5,Cooperativa de Quesos 'Las Cabras',38,20,760,60.8,820.8
11046,38,4/23/2025,Laura Callahan,32,Mascarpone Fabioli,14,Formaggi Fortini s.r.l.,32,15,480,38.4,518.4
11046,38,4/23/2025,Laura Callahan,35,Steeleye Stout,16,Bigfoot Breweries,18,18,324,25.92,349.92
11054,77,4/28/2025,Laura Callahan,33,Geitost,15,Norske Meierier,2.5,10,25,2,27
11054,77,4/28/2025,Laura Callahan,67,Laughing Lumberjack Lager,16,Bigfoot Breweries,14,20,280,22.4,302.4
11065,10,5/1/2025,Laura Callahan,30,Nord-Ost Matjeshering,13,Nord-Ost-Fisch Handelsgesellschaft mbH,25.89,4,103.56,8.28,111.84
11065,10,5/1/2025,Laura Callahan,54,Tourtire,25,Ma Maison,7.45,20,149,11.92,160.92
11068,70,5/4/2025,Laura Callahan,28,Rssle Sauerkraut,12,Plutzer Lebensmittelgromrkte AG,45.6,8,364.8,29.18,393.98
11075,28,5/6/2025,Laura Callahan,2,Chang,1,Exotic Liquids,19,10,190,15.2,205.2
11075,28,5/6/2025,Laura Callahan,76,Lakkalikri,23,Karkki Oy,18,2,36,2.88,38.88
10255,28,7/12/2023,Anne Dodsworth,2,Chang,1,Exotic Liquids,15.2,20,304,24.32,328.32
10324,17,10/8/2023,Anne Dodsworth,16,Pavlova,7,"Pavlova, Ltd.",13.9,21,291.9,23.35,315.25
10331,9,10/16/2023,Anne Dodsworth,54,Tourtire,25,Ma Maison,5.9,15,88.5,7.08,95.58
10386,68,12/18/2023,Anne Dodsworth,24,Guaran Fantstica,10,Refrescos Americanas LTDA,3.6,15,54,4.32,58.32
10386,68,12/18/2023,Anne Dodsworth,34,Sasquatch Ale,16,Bigfoot Breweries,11.2,10,112,8.96,120.96
10411,58,1/10/2024,Anne Dodsworth,59,Raclette Courdavault,28,Gai pturage,44,9,396,31.68,427.68
10501,82,4/9/2024,Anne Dodsworth,54,Tourtire,25,Ma Maison,7.45,20,149,11.92,160.92
10506,8,4/15/2024,Anne Dodsworth,25,NuNuCa Nu-Nougat-Creme,11,Heli Swaren GmbH & Co. KG,14,18,252,20.16,272.16
10506,8,4/15/2024,Anne Dodsworth,70,Outback Lager,7,"Pavlova, Ltd.",15,14,210,16.8,226.8
10538,62,5/15/2024,Anne Dodsworth,70,Outback Lager,7,"Pavlova, Ltd.",15,7,105,8.4,113.4
10538,62,5/15/2024,Anne Dodsworth,72,Mozzarella di Giovanni,14,Formaggi Fortini s.r.l.,34.8,1,34.8,2.78,37.58
10557,80,6/3/2024,Anne Dodsworth,75,Rhnbru Klosterbier,12,Plutzer Lebensmittelgromrkte AG,7.75,20,155,12.4,167.4
10566,65,6/12/2024,Anne Dodsworth,18,Carnarvon Tigers,7,"Pavlova, Ltd.",62.5,18,1125,90,1215
10566,65,6/12/2024,Anne Dodsworth,76,Lakkalikri,23,Karkki Oy,18,10,180,14.4,194.4
10577,88,6/23/2024,Anne Dodsworth,39,Chartreuse verte,18,Aux joyeux ecclsiastiques,18,10,180,14.4,194.4
10577,88,6/23/2024,Anne Dodsworth,75,Rhnbru Klosterbier,12,Plutzer Lebensmittelgromrkte AG,7.75,20,155,12.4,167.4
10577,88,6/23/2024,Anne Dodsworth,77,Original Frankfurter grne Soe,12,Plutzer Lebensmittelgromrkte AG,13,18,234,18.72,252.72
10586,30,7/2/2024,Anne Dodsworth,52,Filo Mix,24,"G'day, Mate",7,4,28,2.24,30.24
10646,31,8/27/2024,Anne Dodsworth,1,Chai,1,Exotic Liquids,18,15,270,21.6,291.6
10646,31,8/27/2024,Anne Dodsworth,10,Ikura,4,Tokyo Traders,31,18,558,44.64,602.64
10672,27,9/17/2024,Anne Dodsworth,38,Cte de Blaye,18,Aux joyeux ecclsiastiques,263.5,15,3952.5,316.2,4268.7
10672,27,9/17/2024,Anne Dodsworth,71,Flotemysost,15,Norske Meierier,21.5,12,258,20.64,278.64
10687,31,9/30/2024,Anne Dodsworth,29,Thringer Rostbratwurst,12,Plutzer Lebensmittelgromrkte AG,123.79,10,1237.9,99.03,1336.93
10687,31,9/30/2024,Anne Dodsworth,36,Inlagd Sill,17,Svensk Sjfda AB,19,6,114,9.12,123.12
10705,25,10/15/2024,Anne Dodsworth,31,Gorgonzola Telino,14,Formaggi Fortini s.r.l.,12.5,20,250,20,270
10705,25,10/15/2024,Anne Dodsworth,32,Mascarpone Fabioli,14,Formaggi Fortini s.r.l.,32,4,128,10.24,138.24
10736,31,11/11/2024,Anne Dodsworth,75,Rhnbru Klosterbier,12,Plutzer Lebensmittelgromrkte AG,7.75,20,155,12.4,167.4
10745,59,11/18/2024,Anne Dodsworth,18,Carnarvon Tigers,7,"Pavlova, Ltd.",62.5,24,1500,120,1620
10745,59,11/18/2024,Anne Dodsworth,44,Gula Malacca,20,Leka Trading,19.45,16,311.2,24.9,336.1
10745,59,11/18/2024,Anne Dodsworth,72,Mozzarella di Giovanni,14,Formaggi Fortini s.r.l.,34.8,7,243.6,19.49,263.09
10750,71,11/21/2024,Anne Dodsworth,14,Tofu,6,Mayumi's,23.25,5,116.25,9.3,125.55
10771,1,12/10/2024,Anne Dodsworth,71,Flotemysost,15,Norske Meierier,21.5,16,344,27.52,371.52
10782,77,12/17/2024,Anne Dodsworth,31,Gorgonzola Telino,14,Formaggi Fortini s.r.l.,12.5,1,12.5,1,13.5
10799,8,12/26/2024,Anne Dodsworth,13,Konbu,6,Mayumi's,6,20,120,9.6,129.6
10799,8,12/26/2024,Anne Dodsworth,24,Guaran Fantstica,10,Refrescos Americanas LTDA,4.5,20,90,7.2,97.2
10828,55,1/13/2025,Anne Dodsworth,20,Sir Rodney's Marmalade,8,"Specialty Biscuits, Ltd.",81,5,405,32.4,437.4
10828,55,1/13/2025,Anne Dodsworth,38,Cte de Blaye,18,Aux joyeux ecclsiastiques,263.5,2,527,42.16,569.16
10829,23,1/13/2025,Anne Dodsworth,2,Chang,1,Exotic Liquids,19,10,190,15.2,205.2
